,t_id,probability
306,10038,0.548815024753
307,2017,0.522894181856
308,14404,0.545737181762
309,1783,0.420803989902
310,12211,0.404617418351
311,2168,0.495356168576
312,15067,0.432113266932
313,17268,0.524379101753
314,16675,0.465453060241
315,8176,0.503482178498
316,704,0.669142014494
317,9592,0.567254833263
318,4690,0.453507483697
319,17075,0.545772327419
320,2445,0.264656738183
321,4212,0.587639529002
322,9896,0.317095257875
323,19431,0.332203153592
324,9173,0.711147155039
325,17113,0.559672807423
326,6372,0.524221445278
327,11104,0.55542517437
328,13203,0.495883166191
329,8294,0.389013606639
330,15980,0.458445636797
331,16998,0.588473852683
332,392,0.491689651109
333,15713,0.348985836642
334,17261,0.464219670086
335,7133,0.56853643442
336,4613,0.216133302622
337,13222,0.376277746389
338,14373,0.482208179913
339,18458,0.523567401121
340,17509,0.496820238895
341,3621,0.432719900765
342,9590,0.29470636599
343,5951,0.624699179241
344,2589,0.63378477464
345,13335,0.545386018482
346,5678,0.423816240552
347,13541,0.210431570404
348,17452,0.545491259755
349,11682,0.405681745164
350,5533,0.562406286755
351,7056,0.421580974481
352,3661,0.578734851842
353,2528,0.548928939303
354,12691,0.412366094157
355,4735,0.477725288702
356,11366,0.491811156367
357,2159,0.615594382685
358,10895,0.45075037232
359,19298,0.304333497745
360,10433,0.469753720259
361,13793,0.493866086045
362,1811,0.548141476153
363,5114,0.58143780789
364,10376,0.473907977042
365,18143,0.566878494915
366,19037,0.590984350718
367,3698,0.57537006744
368,1940,0.543194716811
369,4337,0.631377317956
370,3569,0.614457433969
371,4914,0.515649758843
372,8793,0.547733586827
373,4708,0.374603315159
374,1464,0.336421377021
375,13372,0.541192977161
376,16124,0.451102189311
377,10760,0.479075524207
378,957,0.599695684795
379,4039,0.593861968592
380,17689,0.407236556972
381,2973,0.615022798595
382,4950,0.561381128563
383,5921,0.671841969832
384,8081,0.527785445447
385,15881,0.52699061341
386,18377,0.532482051266
387,18649,0.627860922743
388,9185,0.577949044453
389,18852,0.554257192265
390,16871,0.544328946432
391,17650,0.53511248176
392,6390,0.565727784484
393,16539,0.544722326242
394,2721,0.574139588795
395,7338,0.554738745584
396,12017,0.649819829922
397,17126,0.512120269923
398,3556,0.285786564701
399,2203,0.50856912946
400,8248,0.545093291288
401,18823,0.598915072627
402,15281,0.50266888868
403,11868,0.636308690483
404,16473,0.511303243982
405,5417,0.568270232363
406,7855,0.521679332936
407,13164,0.412425412523
408,14196,0.591699106833
409,18421,0.644279156052
410,1864,0.466997137878
411,15121,0.620868838883
412,11248,0.513420617099
413,12209,0.423456023425
414,19128,0.474727721545
415,17315,0.603145518847
416,12320,0.326714125556
417,12370,0.561131203553
418,4065,0.578557896675
419,15173,0.513077963018
420,14455,0.505782572265
421,5025,0.401078427536
422,12341,0.485090642929
423,14583,0.338897789158
424,1984,0.676201149312
425,3976,0.59949140147
426,16184,0.617921796495
427,16525,0.511361794982
428,8091,0.497604773602
429,5996,0.499314838295
430,16003,0.615438076659
431,5893,0.531401473016
432,15256,0.471875844464
433,1647,0.597953425804
434,7793,0.571518958047
435,13272,0.568378633674
436,9968,0.581640563567
437,12277,0.510398077015
438,9441,0.582058690482
439,3946,0.512392516285
440,15271,0.575838001147
441,19051,0.553009052709
442,6844,0.529818055764
443,5205,0.343127897604
444,493,0.65593623716
445,16098,0.4961618608
446,10091,0.458646624554
447,1175,0.585227043977
448,17584,0.560713115279
449,6196,0.520453487573
450,4845,0.583695967708
451,5987,0.515793596415
452,13477,0.336466542436
453,16101,0.493193345848
454,4492,0.432864784197
455,17846,0.161384656715
456,6784,0.587611284277
457,12537,0.470993307583
458,12492,0.439775552966
459,15875,0.56655010548
460,2056,0.457405651993
461,8378,0.537142333846
462,5116,0.564774914546
463,2434,0.528629307611
464,13378,0.583856532875
465,8872,0.590128834992
466,14586,0.491871101178
467,6226,0.582899978501
468,19218,0.576476893331
469,11470,0.512571688224
470,18400,0.315321047394
471,9704,0.540900985955
472,10838,0.518619329307
473,12729,0.365403756271
474,7889,0.551341955849
475,167,0.552005696527
476,544,0.521046078336
477,17684,0.444922630112
478,3422,0.581702049561
479,17263,0.42794515487
480,16020,0.425781810132
481,15057,0.475129714959
482,1988,0.33851214335
483,16602,0.700327813509
484,17321,0.576260075969
485,10632,0.569544472639
486,13818,0.538321111973
487,16328,0.486501363521
488,3221,0.434734813455
489,16401,0.445816886441
490,7461,0.569153783577
491,1358,0.584439261863
492,8577,0.414039114248
493,1216,0.595892669116
494,6759,0.439343538008
495,7765,0.571581776094
496,5747,0.442633979907
497,6494,0.431210113002
498,907,0.48902137501
499,11000,0.55682806649
500,13028,0.530656151984
501,10030,0.49275552425
502,4519,0.591238472496
503,6662,0.657117996001
504,5499,0.602283698103
505,8740,0.521330792985
506,15474,0.212809704798
507,4020,0.35073379248
508,6926,0.530229653308
509,6653,0.391930521478
510,10640,0.418944426299
511,4886,0.471175580488
512,3249,0.584013603532
513,13,0.561901252882
514,4304,0.489736786722
515,15452,0.730958216845
516,10372,0.487729370137
517,12389,0.559956774192
518,18986,0.486623386359
519,12924,0.270928216035
520,19229,0.537753525377
521,18077,0.556537575441
522,200,0.56824914962
523,158,0.530749885018
524,3311,0.275833447083
525,12434,0.58490324574
526,13301,0.545341565322
527,17395,0.491578048385
528,7161,0.526757145143
529,16958,0.492137091419
530,13246,0.533613818766
531,13764,0.577068414229
532,15052,0.518744887974
533,5028,0.56998888651
534,10695,0.449811339128
535,8653,0.50599357462
536,7945,0.353462314816
537,17011,0.559492663944
538,1223,0.279823474299
539,3940,0.537627136521
540,2333,0.532026687229
541,9700,0.585261207224
542,10711,0.362595366423
543,2369,0.568058727876
544,1778,0.415665319827
545,10820,0.496694074258
546,733,0.561666249751
547,18079,0.552207011416
548,12820,0.521534662748
549,5308,0.581848229665
550,82,0.569779238111
551,2069,0.49057383954
552,8121,0.595971948069
553,12504,0.584681530474
554,16556,0.62612095077
555,10461,0.351799036446
556,8930,0.534640617134
557,8052,0.419312709649
558,1655,0.413495320415
559,15756,0.508694568299
560,222,0.48344777953
561,4023,0.444279044054
562,8411,0.344654805438
563,13634,0.581775087134
564,1070,0.642141497792
565,1311,0.54090227713
566,12396,0.513267192354
567,17975,0.63206366043
568,891,0.601987425961
569,4261,0.658256179159
570,405,0.609493856078
571,14848,0.507360844025
572,14870,0.625293081355
573,16822,0.495909263683
574,1421,0.445307954891
575,14611,0.504057349545
576,16841,0.607224609975
577,14168,0.66081893198
578,17463,0.423703494536
579,5583,0.628143813273
580,4457,0.611388411267
581,14630,0.349075138181
582,9169,0.624229815517
583,2321,0.588604843979
584,15575,0.493168864694
585,18156,0.570741722973
586,3632,0.52594389751
587,6500,0.475404299221
588,2682,0.313628823373
589,6635,0.427857259193
590,18423,0.510130225863
591,2739,0.50178057357
592,5620,0.519830499089
593,12594,0.342321895948
594,3587,0.498349275455
595,10611,0.32242694356
596,921,0.536543484439
597,10539,0.498000257744
598,10249,0.506354603512
599,112,0.50753187404
600,11615,0.457039729982
601,1658,0.448148327167
602,1554,0.510341806927
603,9484,0.533746456398
604,3920,0.353976671511
605,10472,0.574944620155
606,3553,0.476583166136
607,3637,0.44815635551
608,5661,0.480479057228
609,1929,0.694790242907
610,8501,0.434326799737
611,14338,0.445436395894
612,13387,0.563577632809
613,7042,0.560299978304
614,8345,0.527153957516
615,5812,0.46433242765
616,12372,0.588664521458
617,17420,0.5815093202
618,2408,0.50033972214
619,15615,0.608689730826
620,18101,0.339208276036
621,16353,0.403903045914
622,14948,0.48748192457
623,8777,0.607698153635
624,5413,0.664542216983
625,8422,0.528267506502
626,7510,0.458756315539
627,11768,0.469624318644
628,2501,0.280834699591
629,17978,0.32890429384
630,18768,0.521271913086
631,274,0.598899233291
632,3959,0.461638393834
633,1876,0.555343143295
634,7484,0.445748032343
635,7956,0.441473015948
636,1767,0.564459556949
637,8170,0.562966078423
638,1468,0.507669561514
639,19192,0.539620354803
640,5225,0.463101530886
641,13700,0.214265956025
642,15316,0.56872048974
643,220,0.255756774703
644,18806,0.531172688371
645,14148,0.654231822426
646,15868,0.694672338342
647,8201,0.309549451511
648,14312,0.505175668873
649,14984,0.511065072496
650,9192,0.560318934605
651,15449,0.524953333751
652,4356,0.649884533757
653,11252,0.502415682938
654,14461,0.582250344415
655,11825,0.676522057489
656,13081,0.569867921311
657,14876,0.311145032383
658,13954,0.46660642428
659,5229,0.471609227547
660,4203,0.403038846309
661,12578,0.460798550831
662,13703,0.588026525762
663,17959,0.573926564441
664,11648,0.578045909165
665,7075,0.546259531922
666,16863,0.456797027364
667,7581,0.424184330675
668,14459,0.461987019339
669,8906,0.503523550584
670,6511,0.64691146727
671,18029,0.511849238317
672,14635,0.619039603258
673,4486,0.499716572946
674,14501,0.532541881353
675,4555,0.561790726251
676,8575,0.550666664437
677,500,0.409222261362
678,13985,0.515362660152
679,7386,0.371925825266
680,2216,0.531751638789
681,16242,0.228753146948
682,19238,0.461649983318
683,7147,0.497726895498
684,918,0.506837432481
685,14337,0.307922386198
686,9147,0.600801905867
687,5865,0.496027016759
688,13116,0.565180493302
689,18075,0.74273381453
690,11392,0.524305044143
691,18594,0.510807839245
692,11457,0.557194355108
693,2160,0.521246548665
694,6631,0.492196711753
695,6140,0.57386521105
696,15022,0.374893821611
697,17587,0.582985344973
698,18081,0.428616325497
699,1827,0.374439962857
700,7049,0.568701378148
701,6510,0.523061535055
702,1538,0.669581178921
703,5337,0.45027637893
704,12214,0.538063292749
705,11153,0.430215564999
706,18270,0.356831662691
707,7032,0.312503192742
708,12122,0.596644472042
709,18903,0.550721291445
710,13239,0.650719702849
711,19257,0.273548140601
712,12342,0.274507099877
713,11942,0.508434300418
714,3588,0.632673998819
715,6796,0.542126819896
716,11649,0.52005381229
717,15076,0.766645434757
718,11178,0.542304384172
719,19416,0.530098666401
720,2770,0.421850843292
721,13146,0.553554780886
722,11890,0.554147393773
723,13120,0.524378845628
724,7648,0.402752934971
725,9282,0.487940648434
726,1255,0.669951086362
727,16812,0.508092389941
728,8903,0.550293771426
729,6453,0.586571992844
730,4946,0.600929568516
731,14274,0.299257149495
732,5112,0.55921642945
733,2577,0.381077516836
734,17516,0.613119884578
735,19258,0.634869370498
736,8387,0.455989957355
737,18733,0.414790211087
738,9942,0.533502568089
739,14309,0.49992267861
740,15959,0.534594391276
741,9306,0.473804082788
742,13121,0.653128607582
743,17385,0.513756549062
744,1788,0.523873955913
745,13018,0.507631096543
746,10865,0.556005322986
747,2508,0.569244618626
748,15383,0.374776880331
749,16897,0.505166520395
750,10771,0.335578853981
751,15071,0.588021414829
752,5274,0.474701474597
753,14471,0.701510016925
754,9231,0.683234619712
755,11664,0.44807000488
756,8553,0.430873071424
757,4350,0.513293319748
758,4090,0.550187647653
759,1506,0.356588701357
760,8896,0.510418869103
761,14612,0.40978149511
762,7316,0.372790514363
763,13255,0.569001690348
764,16537,0.527853619914
765,4171,0.589627564726
766,4750,0.650655224827
767,4549,0.530578109743
768,4648,0.479085540113
769,7565,0.480746552521
770,8751,0.625163941934
771,3151,0.651637930572
772,14841,0.510997927587
773,17618,0.490656251567
774,11678,0.504310478179
775,4833,0.475916283947
776,9205,0.553815670772
777,862,0.519889606674
778,6202,0.502669329263
779,11816,0.645922270917
780,1120,0.582423244288
781,16133,0.489225987021
782,3362,0.556022774606
783,3997,0.314776457225
784,6479,0.440629789031
785,12491,0.526003476334
786,10370,0.485329656863
787,16290,0.577890355365
788,12164,0.558860551987
789,14304,0.673636576114
790,12758,0.493214432435
791,17612,0.482090761271
792,7025,0.515418903249
793,10712,0.564445558847
794,8837,0.494889962588
795,7757,0.393802814865
796,19284,0.45982577286
797,7639,0.584753863221
798,6002,0.680997647778
799,16754,0.563817029094
800,11240,0.465935701994
801,18258,0.549030180055
802,6701,0.498285317624
803,4059,0.623949410133
804,9148,0.351246853498
805,12261,0.464019814737
806,2167,0.507585459554
807,2524,0.123750603985
808,391,0.435242341372
809,13216,0.541203129913
810,18449,0.395098929043
811,9900,0.484716326543
812,17782,0.495917545788
813,8188,0.275425369065
814,12595,0.560981631428
815,17166,0.256942014836
816,8338,0.373700486698
817,4506,0.40691939212
818,157,0.532085709114
819,1720,0.432013460852
820,16706,0.510062730252
821,16273,0.465184871396
822,5852,0.517794116536
823,13744,0.331208867102
824,13979,0.492278495006
825,13026,0.601618948362
826,11067,0.482625013571
827,17823,0.369334245372
828,13971,0.350999339757
829,3763,0.298509267748
830,5246,0.562903904752
831,14419,0.599654007072
832,16866,0.442117255213
833,14540,0.629944608487
834,16694,0.659760459389
835,5406,0.272602498174
836,3622,0.586652980245
837,5553,0.477209526668
838,11661,0.62346980004
839,12356,0.349816639807
840,1041,0.443301151957
841,10623,0.430149119679
842,17870,0.476105870836
843,14306,0.537782545127
844,18188,0.617670831827
845,14416,0.598463250355
846,5826,0.548166111054
847,19239,0.610527629289
848,17099,0.426887545131
849,5754,0.669543807659
850,8739,0.241419342653
851,10710,0.570089922105
852,2335,0.551366579007
853,8765,0.632862552471
854,12364,0.625971207276
855,545,0.52139801749
856,19411,0.389608208409
857,2805,0.499125074317
858,11460,0.589881012836
859,18615,0.54710096423
860,11082,0.500121416548
861,14198,0.615208686938
862,10407,0.377774948179
863,13546,0.562701623553
864,15387,0.325584086198
865,15100,0.641586584769
866,17005,0.549723473785
867,7318,0.308388604448
868,8796,0.607738641787
869,5463,0.390521536752
870,13411,0.452607030238
871,10594,0.379826242195
872,14914,0.597303666359
873,8389,0.615312475976
874,12009,0.571966372513
875,8542,0.463217828409
876,10502,0.491155438076
877,6580,0.493995571045
878,8799,0.41223323884
879,18429,0.575560350817
880,14882,0.523653764443
881,10160,0.478941362492
882,17154,0.454737710856
883,6058,0.398773103073
884,13729,0.613279031236
885,756,0.42712349978
886,8963,0.576723134516
887,11724,0.519752168929
888,908,0.476938177083
889,13956,0.530958098899
890,1206,0.57755574337
891,7257,0.460952658748
892,3956,0.572942915849
893,10008,0.477658736548
894,16231,0.59809339345
895,7235,0.611859558848
896,16765,0.513340852165
897,6953,0.496181598732
898,8583,0.329291300085
899,1632,0.546283598799
900,15157,0.553368027684
901,12291,0.430840472699
902,18062,0.498782488068
903,14379,0.388779727021
904,11135,0.31495819753
905,6247,0.285626213257
906,16951,0.49574213193
907,4120,0.528185600027
908,9778,0.602363763995
909,1585,0.561137118356
910,17597,0.459411799726
911,6138,0.519768236659
912,1452,0.307478540222
913,8537,0.609323099766
914,7529,0.57012770268
915,1092,0.538295564451
916,795,0.517399013145
917,18742,0.578501442287
918,3232,0.603429117854
919,17478,0.620424399486
920,3468,0.452725219827
921,18390,0.810452930028
922,14295,0.706871645665
923,927,0.344312644115
924,11167,0.417965333828
925,7479,0.214733143574
926,1526,0.634400551438
927,4123,0.140540139866
928,17752,0.609768887937
929,1653,0.533183000298
930,10488,0.4791188991
931,6882,0.578600567832
932,985,0.482010453375
933,7155,0.571870762623
934,2343,0.303100265394
935,3850,0.555617140283
936,10704,0.454062175481
937,16421,0.610283947825
938,7213,0.503595357773
939,14627,0.638737704481
940,18008,0.472146989422
941,13616,0.469385325965
942,276,0.44125719534
943,16930,0.510841767908
944,3936,0.568680073753
945,7135,0.570791893553
946,9165,0.575770311943
947,16643,0.570138889763
948,4475,0.699507413257
949,1665,0.500950692728
950,17410,0.481108111506
951,14458,0.519349622344
952,1403,0.560632729556
953,12336,0.531037820779
954,18343,0.547051650629
955,13100,0.517527114851
956,2694,0.427972451548
957,10992,0.548496463496
958,91,0.627671518288
959,16329,0.413764189031
960,9045,0.475094800762
961,16150,0.53726688704
962,2680,0.628119459977
963,10911,0.472257683789
964,3825,0.475558153769
965,17456,0.589238967422
966,19394,0.464584248968
967,19021,0.518809317368
968,15576,0.422533015811
969,13393,0.55259898066
970,9870,0.59538749193
971,14272,0.513875676632
972,15511,0.447136195168
973,12775,0.424352845831
974,6156,0.54390670062
975,7586,0.435101882287
976,18932,0.608537190774
977,11630,0.545714698884
978,16747,0.589945620198
979,9886,0.561413470015
980,9980,0.563604516738
981,1899,0.577402586313
982,13737,0.627595974207
983,7745,0.582534747307
984,15507,0.555521867575
985,4202,0.524518320096
986,7498,0.481017099193
987,14701,0.427954646697
988,14112,0.630737456904
989,15015,0.49362904015
990,16270,0.473368517644
991,8022,0.734117623342
992,7731,0.546113943766
993,12938,0.374443931357
994,8843,0.175799672987
995,11543,0.408713813125
996,17882,0.331487437075
997,7286,0.41992463379
998,14557,0.475287549565
999,17322,0.418784000958
1000,3186,0.391024478187
1001,15232,0.454593017714
1002,13005,0.526209021567
1003,9613,0.644307585347
1004,10883,0.642524005283
1005,18245,0.662477726314
1006,9768,0.558200488851
1007,1121,0.572164280093
1008,1367,0.547685105408
1009,15162,0.484450925237
1010,7979,0.584220822129
1011,5243,0.534469551775
1012,11137,0.49777236641
1013,7376,0.605058023459
1014,16484,0.613459437802
1015,12015,0.553821237888
1016,1146,0.518534251005
1017,12467,0.64434327806
1018,1388,0.618560911534
1019,232,0.59307047167
1020,9159,0.642951485516
1021,19188,0.508808419741
1022,9791,0.517448776223
1023,10800,0.512431303969
1024,14246,0.417946929151
1025,5421,0.488920728549
1026,18661,0.35229960104
1027,8367,0.603540723264
1028,4459,0.501447127077
1029,16368,0.495236317539
1030,19047,0.615330018663
1031,3693,0.523735824369
1032,18440,0.403985222366
1033,2685,0.269163654887
1034,3073,0.633743710139
1035,10097,0.479680907944
1036,4972,0.534292760385
1037,7370,0.483056773473
1038,15995,0.481684979214
1039,15117,0.645956062654
1040,2097,0.492181565189
1041,5599,0.492384511817
1042,10723,0.564337187779
1043,13968,0.792665534307
1044,15140,0.551742955564
1045,4777,0.48524267834
1046,9564,0.431235534298
1047,8651,0.477353576954
1048,16432,0.511835989738
1049,10553,0.484125898419
1050,8747,0.555472429826
1051,17728,0.380705412601
1052,2977,0.416139817528
1053,12963,0.308249287035
1054,11493,0.317496828481
1055,6744,0.591825440725
1056,12244,0.542995317196
1057,3272,0.658908189988
1058,11711,0.42246812871
1059,9246,0.51479438209
1060,6178,0.464825621998
1061,18801,0.492530755444
1062,3035,0.563128369439
1063,10921,0.307179188117
1064,16259,0.533067937109
1065,5942,0.475363173244
1066,11223,0.293768883639
1067,17477,0.34716111015
1068,136,0.579985184995
1069,17387,0.361500704153
1070,14994,0.378099007279
1071,17055,0.624511182508
1072,10890,0.255358947267
1073,16641,0.461569799808
1074,2446,0.475817352705
1075,14604,0.494886179731
1076,5198,0.297413915881
1077,1848,0.578319578827
1078,12025,0.497040862396
1079,18251,0.561189211603
1080,388,0.54168398402
1081,7111,0.667254907486
1082,4329,0.436581071369
1083,2181,0.660109771261
1084,6865,0.498609095424
1085,13020,0.527945337583
1086,3546,0.586696631618
1087,13245,0.347910158717
1088,6278,0.611641117374
1089,2972,0.540675259454
1090,13532,0.597309584726
1091,17595,0.530321809728
1092,2660,0.466396584241
1093,4346,0.491103589541
1094,11947,0.583570567434
1095,2671,0.562774528716
1096,8119,0.444846559264
1097,19427,0.580367494566
1098,16154,0.38692465592
1099,6485,0.529130587798
1100,15833,0.482602677483
1101,7654,0.532732901354
1102,9298,0.725268232711
1103,13531,0.622808495063
1104,6972,0.473908985099
1105,4025,0.678213340463
1106,14552,0.418547926951
1107,2123,0.467243156832
1108,10941,0.525237201478
1109,7336,0.399309646219
1110,1700,0.527806822844
1111,16129,0.536925020416
1112,6537,0.493884914184
1113,13606,0.421324933087
1114,11465,0.478311728689
1115,4371,0.557209513541
1116,799,0.469593303288
1117,1471,0.461141787828
1118,7883,0.51422810253
1119,11386,0.582649152463
1120,3829,0.468200676309
1121,11782,0.647056230912
1122,9921,0.465387756747
1123,16400,0.42812106687
1124,3510,0.363042478758
1125,3183,0.361378312992
1126,7853,0.447163099616
1127,19000,0.423482750457
1128,15934,0.44857742749
1129,18350,0.561459496141
1130,970,0.656374456007
1131,17590,0.418018202987
1132,13927,0.536991581089
1133,9029,0.332857963224
1134,17634,0.498431059738
1135,17585,0.511488847009
1136,18317,0.635341979878
1137,9518,0.499574912484
1138,15656,0.474217553825
1139,16229,0.492298516419
1140,13050,0.544190493721
1141,5770,0.462460518246
1142,11013,0.480405034789
1143,5575,0.639155001311
1144,153,0.443515948029
1145,418,0.519526986416
1146,6099,0.591042715503
1147,1989,0.5047395117
1148,14572,0.561650818764
1149,10420,0.671010380147
1150,13210,0.318773213761
1151,13559,0.451539775069
1152,6299,0.539048997734
1153,5571,0.450141576973
1154,10593,0.493589260877
1155,13356,0.444281194387
